id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
12117110,398,68,2,4.79,4.79,4.83,4.47,4.82,4.8,4.61,3.98
12117339,331,54,3,4.81,4.84,4.86,4.57,4.78,4.84,4.67,3.32
12117412,334,39,3,4.78,4.83,4.81,4.53,4.79,4.83,4.63,3.34
12161159,127,39,4,4.9,4.88,4.9,4.95,4.97,4.78,4.78,1.34
12177068,32,28,1,4.5,4.5,4.53,4.81,4.78,4.56,4.47,2.15
12217789,136,7,1,4.71,4.69,4.71,4.81,4.85,4.79,4.65,1.37
12235749,156,17,1,4.89,4.9,4.76,4.96,4.85,4.91,4.83,1.61
12261252,115,14,1,4.76,4.78,4.61,4.94,4.95,4.67,4.81,1.15
12335522,196,25,1,4.68,4.76,4.79,4.86,4.9,4.68,4.69,2.01
12368269,188,33,2,4.76,4.92,4.69,4.88,4.91,4.8,4.7,1.89
12438503,133,16,0,4.41,4.62,4.21,4.85,4.84,4.54,4.45,1.36
12472116,236,37,3,4.8,4.85,4.87,4.93,4.94,4.91,4.77,2.42
12498224,239,43,3,4.87,4.85,4.88,4.83,4.85,4.58,4.71,2.43
12503485,323,49,3,4.83,4.82,4.87,4.78,4.73,4.57,4.79,3.25
12550149,138,30,0,4.55,4.72,4.38,4.75,4.69,4.4,4.69,1.39
12554792,48,7,0,4.85,4.83,4.85,4.79,4.85,4.83,4.73,0.5
12572552,220,16,0,4.89,4.88,4.81,4.91,4.95,4.82,4.82,2.23
12574174,174,43,1,4.82,4.87,4.8,4.77,4.79,4.62,4.76,1.75
12592831,294,41,3,4.78,4.83,4.8,4.83,4.88,4.67,4.66,2.97
12597472,293,49,1,4.92,4.93,4.86,4.9,4.96,4.99,4.7,2.95
12611991,308,43,2,4.88,4.88,4.87,4.75,4.81,4.58,4.77,3.11
12656625,192,15,1,4.51,4.67,4.35,4.79,4.72,4.54,4.66,1.94
12690014,234,28,2,4.97,4.97,4.96,4.98,4.98,4.89,4.92,2.35
12693180,61,15,2,4.7,4.68,4.7,4.75,4.85,4.73,4.66,0.63
12726612,137,21,3,4.91,4.93,4.85,4.97,4.98,4.73,4.88,1.62
12767276,90,10,0,4.8,4.92,4.4,4.92,4.88,4.72,4.79,0.99
12788415,226,25,2,4.93,4.94,4.93,4.98,4.98,4.74,4.88,2.28
12793156,179,22,1,4.71,4.77,4.65,4.8,4.88,4.49,4.66,1.83
12800094,8,0,0,4.38,4.38,4.63,4.88,4.75,4.88,4.5,0.08
12801922,138,38,4,4.82,4.81,4.86,4.7,4.81,4.62,4.73,1.4
12804298,85,14,0,4.91,4.94,4.95,4.86,4.93,4.82,4.85,0.88
12815172,89,8,0,4.93,4.88,4.89,4.98,5,4.7,4.85,0.93
12817557,240,50,4,4.8,4.83,4.83,4.8,4.72,4.58,4.67,2.43
12837920,191,18,1,4.74,4.8,4.62,4.86,4.81,4.69,4.72,1.93
12854725,156,18,1,4.99,4.99,5,4.99,4.99,4.86,4.96,1.59
12899094,141,14,3,4.79,4.89,4.82,4.89,4.89,4.73,4.8,1.43
12972960,74,14,0,4.85,4.89,4.84,4.88,4.91,4.51,4.78,0.81
12990927,182,39,4,4.37,4.62,4.5,4.78,4.82,4.76,4.5,1.99
13007848,258,39,3,4.93,4.9,4.84,4.95,4.95,4.95,4.84,2.62
13008801,227,6,2,4.9,4.93,4.91,4.95,4.94,4.7,4.78,2.3
13093798,129,49,2,4.54,4.66,4.74,4.72,4.67,4.41,4.54,1.33
13094509,109,31,2,4.67,4.78,4.75,4.75,4.75,4.5,4.71,1.12
13121455,310,42,6,4.87,4.93,4.94,4.96,4.98,4.66,4.87,3.18
13131654,188,33,2,4.83,4.86,4.86,4.91,4.95,4.93,4.8,1.92
13226761,158,37,2,4.91,4.95,4.96,4.96,4.93,4.79,4.9,1.63
13291457,144,5,0,4.8,4.84,4.57,4.97,4.99,4.78,4.82,1.48
13340942,104,13,2,4.72,4.83,4.63,4.91,4.82,4.68,4.77,1.09
13363800,116,34,4,4.95,4.94,4.96,4.91,4.97,4.78,4.87,1.27
13384484,29,29,3,4.97,4.97,5,5,4.97,4.97,4.97,3.03
13400807,243,29,0,4.6,4.69,4.7,4.83,4.88,4.62,4.66,2.5
13419487,92,30,3,4.76,4.82,4.74,4.82,4.92,4.86,4.78,0.96
13442315,202,43,5,4.89,4.91,4.9,4.94,4.95,4.99,4.85,2.08
13483552,41,7,0,4.9,4.9,4.88,4.95,4.95,4.88,4.8,0.43
13488027,25,5,0,4.92,5,4.96,4.96,5,4.96,4.8,0.28
13497745,141,17,0,4.75,4.78,4.74,4.86,4.86,4.78,4.7,1.46
13500633,142,28,1,4.51,4.6,4.47,4.68,4.72,4.79,4.52,1.46
13520390,110,23,1,4.7,4.74,4.64,4.82,4.91,4.84,4.71,1.14
13533418,175,17,1,4.79,4.84,4.79,4.85,4.93,4.76,4.72,1.81
13533747,68,34,2,4.84,4.91,4.84,4.94,4.94,4.86,4.91,0.7
13565524,144,21,4,4.56,4.76,4.67,4.87,4.86,4.55,4.56,1.51
13569439,222,30,3,4.96,4.96,4.95,4.99,5,4.75,4.91,2.28
13625755,107,19,1,4.63,4.75,4.53,4.75,4.88,4.66,4.64,1.1
13668008,104,43,5,4.99,4.98,4.97,4.95,4.99,4.93,4.98,1.09
13674555,229,43,3,4.82,4.9,4.73,4.92,4.94,4.85,4.78,2.38
13693481,158,9,0,4.68,4.74,4.72,4.83,4.83,4.81,4.71,1.63
13715353,63,15,0,4.9,4.9,4.92,4.87,4.86,4.67,4.84,0.69
13721395,30,26,0,4.9,4.87,4.87,4.93,5,4.93,4.83,2.01
13723999,112,19,3,4.88,4.9,4.86,4.96,4.98,4.84,4.87,1.16
13771795,143,15,0,4.83,4.89,4.74,4.97,4.84,4.82,4.76,1.48
13792087,224,16,1,4.85,4.91,4.89,4.92,4.95,4.7,4.89,2.31
13919483,10,2,0,4.6,4.6,4.1,4.3,4.6,4.6,4.6,0.12
13932441,83,23,0,4.75,4.84,4.78,4.82,4.81,4.71,4.7,0.86
13945663,239,18,2,4.97,4.98,5,4.97,4.99,4.96,4.94,2.57
13959872,153,16,1,4.93,4.94,4.88,4.92,4.94,4.8,4.75,1.65
14015855,25,6,0,4.88,4.92,4.8,5,4.88,4.96,4.76,0.27
14016869,228,25,3,4.39,4.57,4.36,4.58,4.71,4.64,4.45,2.36
14018114,24,8,0,4.92,4.96,4.88,5,4.88,4.96,4.67,0.27
14022645,512,77,8,4.79,4.82,4.7,4.85,4.89,4.75,4.76,5.29
14032541,60,11,2,4.43,4.43,4.37,4.63,4.75,4.15,4.55,0.62
14054880,154,47,3,4.96,4.96,4.98,4.96,4.96,4.94,4.91,1.63
14064796,449,63,8,4.98,4.96,4.97,4.96,4.96,4.79,4.89,4.76
14094167,40,11,1,4.83,4.9,4.95,5,4.97,4.88,4.85,0.43
14094196,145,24,3,4.8,4.88,4.88,4.92,4.96,4.78,4.87,1.53
14148125,144,23,2,4.64,4.78,4.72,4.87,4.85,4.75,4.62,1.55
14170859,51,16,0,4.9,4.96,4.78,4.98,5,4.78,4.88,0.82
14187352,77,4,0,4.71,4.78,4.87,4.73,4.71,4.69,4.67,0.81
14187693,132,24,0,4.76,4.81,4.75,4.88,4.83,4.77,4.79,1.38
14202675,69,25,3,4.74,4.8,4.67,4.83,4.83,4.8,4.65,0.78
14210579,70,0,0,4.77,4.83,4.89,4.83,4.89,4.81,4.62,0.74
14243851,58,8,0,4.67,4.74,4.66,4.66,4.72,4.74,4.53,0.61
14244701,116,14,0,4.89,4.86,4.85,4.73,4.87,4.89,4.73,1.23
14284467,203,47,5,4.88,4.92,4.89,4.83,4.79,4.57,4.84,2.13
14303699,85,2,0,4.81,4.88,4.82,4.93,4.95,4.69,4.7,0.89
14344338,79,1,0,4.91,4.89,4.85,4.96,4.86,4.83,4.77,0.83
14374651,189,46,3,4.81,4.9,4.8,4.91,4.93,4.6,4.88,2.01
14414031,135,0,0,4.8,4.87,4.9,4.86,4.84,4.8,4.73,1.41
14414696,161,8,2,4.89,4.93,4.95,4.91,4.91,4.8,4.78,1.69
14431640,162,23,0,4.81,4.85,4.74,4.88,4.93,4.92,4.59,1.71
14523283,254,37,1,4.58,4.71,4.71,4.71,4.68,4.58,4.6,2.87
14544488,74,14,0,4.97,4.93,4.93,4.97,4.99,4.81,4.92,0.78
14557489,23,3,0,4.83,4.87,5,4.96,4.96,4.87,4.91,0.27
14558348,169,4,0,4.83,4.88,4.87,4.93,4.89,4.76,4.69,1.77
14577736,144,25,2,4.5,4.61,4.53,4.74,4.88,4.61,4.41,1.51
14578624,188,34,1,4.91,4.93,4.93,4.96,4.93,4.81,4.81,1.98
14618565,37,12,0,4.86,4.89,4.95,5,4.89,4.92,4.7,0.52
14672556,172,26,2,4.65,4.67,4.68,4.81,4.84,4.92,4.49,1.81
14696739,166,34,1,4.72,4.8,4.52,4.73,4.78,4.56,4.68,1.88
14700936,40,10,1,4.7,4.8,4.83,4.95,4.93,4.73,4.53,0.44
14701831,43,12,0,4.79,4.84,4.91,4.93,4.93,4.77,4.53,0.53
14715333,37,5,0,4.84,4.92,4.73,4.97,4.89,4.78,4.51,0.47
14733395,227,40,5,4.83,4.83,4.85,4.89,4.95,4.77,4.85,2.47
14749196,83,0,0,4.7,4.81,4.61,4.75,4.81,4.54,4.73,0.92
14778588,136,36,4,4.85,4.86,4.84,4.96,4.96,4.96,4.73,1.44
14790144,329,50,4,4.76,4.83,4.78,4.79,4.72,4.79,4.66,3.47
14795446,203,43,5,4.81,4.86,4.73,4.91,4.9,4.9,4.75,2.19
14796277,206,48,5,4.83,4.85,4.64,4.91,4.91,4.88,4.76,2.2
14797464,122,1,0,4.84,4.91,4.89,4.91,4.83,4.48,4.8,1.29
14832676,144,45,2,4.93,4.9,4.76,4.93,4.9,4.6,4.59,3.06
14833671,105,26,1,4.88,4.92,4.85,4.89,4.91,4.9,4.74,1.32
14836177,135,25,0,4.65,4.77,4.69,4.87,4.86,4.75,4.66,1.43
14860686,179,38,1,4.76,4.82,4.66,4.82,4.87,4.56,4.75,2.05
14868341,155,11,0,4.64,4.77,4.59,4.88,4.96,4.9,4.75,1.63
14873609,175,55,3,4.93,4.93,4.94,4.98,4.96,4.82,4.85,1.86
14875568,205,17,1,4.94,4.9,4.85,4.96,4.97,4.84,4.81,2.18
14877581,237,24,2,4.84,4.87,4.84,4.78,4.85,4.8,4.79,2.51
14891795,207,49,3,4.85,4.92,4.9,4.94,4.95,4.85,4.8,2.2
14903012,212,62,5,4.94,4.98,4.92,4.95,4.93,4.85,4.84,2.25
14903149,240,70,4,4.89,4.9,4.91,4.94,4.97,4.81,4.83,2.55
14903747,200,57,2,4.9,4.93,4.9,4.97,4.98,4.81,4.81,2.11
14924383,259,77,6,4.95,4.96,4.95,4.98,4.97,4.84,4.88,2.74
14960310,168,17,1,4.63,4.7,4.46,4.81,4.86,4.77,4.56,1.77
14970605,148,14,1,4.33,4.53,4.49,4.72,4.59,4.27,4.45,1.57
15029494,75,8,1,4.83,4.91,4.84,4.95,4.91,4.96,4.87,0.79
15060256,95,20,1,4.47,4.53,4.49,4.68,4.72,4.62,4.44,1.01
15088866,162,23,2,4.73,4.83,4.77,4.83,4.83,4.88,4.67,1.75
15116290,48,14,2,4.63,4.66,4.64,4.79,4.68,4.81,4.62,0.52
15120511,71,22,2,4.8,4.69,4.9,4.89,4.9,4.82,4.73,0.8
15132105,141,39,1,4.84,4.87,4.89,4.92,4.94,4.95,4.75,1.5
15166946,254,50,2,4.74,4.81,4.83,4.76,4.69,4.72,4.75,2.77
15181741,175,43,3,4.86,4.93,4.79,4.92,4.91,4.84,4.82,1.86
15196452,136,22,1,4.55,4.6,4.51,4.68,4.68,4.59,4.59,1.45
15196934,215,25,0,4.86,4.9,4.87,4.81,4.8,4.85,4.79,2.29
15198766,72,11,0,4.32,4.43,4.38,4.6,4.67,4.4,4.42,0.77
15209544,202,26,0,4.88,4.93,4.87,4.85,4.85,4.85,4.86,2.15
15225337,386,22,1,4.92,4.93,4.87,4.93,4.97,4.66,4.95,4.1
15230074,242,59,3,4.72,4.7,4.66,4.78,4.7,4.48,4.65,2.57
15241762,187,31,3,4.81,4.89,4.74,4.71,4.87,4.78,4.76,2
15276332,55,6,0,4.96,4.98,4.96,5,4.91,4.76,4.81,0.6
15278411,50,14,1,4.7,4.64,4.56,4.86,4.74,4.46,4.58,0.55
15308354,3,3,1,4.67,4.67,4.33,5,4.67,4.33,4.67,2.2
15315699,84,31,1,4.8,4.79,4.76,4.87,4.89,4.76,4.76,0.95
15333915,224,21,1,4.93,4.96,4.93,4.95,4.97,4.72,4.91,2.39
15344955,109,14,2,4.92,4.96,4.98,4.97,4.99,4.92,4.86,1.22
15403283,177,34,3,4.34,4.58,4.24,4.7,4.68,4.35,4.47,1.91
15415223,151,31,3,4.63,4.79,4.63,4.79,4.86,4.73,4.72,1.62
15455519,190,45,3,4.87,4.84,4.89,4.95,4.98,4.7,4.89,2.07
15457526,217,40,2,4.93,4.89,4.84,4.89,4.97,4.97,4.67,2.33
15516568,147,41,0,4.27,4.59,4.28,4.72,4.61,4.3,4.47,1.58
15529299,68,23,2,4.93,4.94,4.97,4.97,4.94,4.68,4.87,0.76
15561356,147,25,2,4.88,4.86,4.85,4.83,4.91,4.71,4.78,1.58
15568640,167,31,4,4.85,4.89,4.94,4.95,4.96,4.49,4.8,1.8
15569726,24,20,0,4.67,4.58,4.71,4.63,4.79,4.83,4.63,1.7
15578042,113,16,0,4.62,4.73,4.71,4.86,4.81,4.58,4.6,1.21
15607537,76,17,2,4.79,4.74,4.74,4.96,4.97,4.73,4.79,0.81
15625213,351,22,1,4.9,4.94,4.88,4.92,4.95,4.69,4.95,3.77
15651769,266,40,3,4.91,4.91,4.97,4.94,4.98,4.65,4.84,2.85
15654578,122,16,0,4.85,4.92,4.87,4.9,4.9,4.93,4.75,1.32
15685047,152,20,3,4.84,4.89,4.86,4.89,4.92,4.83,4.79,1.63
15693947,33,15,1,4.79,4.7,4.94,4.82,4.97,4.97,4.67,1.68
15697290,135,21,3,4.73,4.81,4.48,4.94,4.87,4.83,4.72,1.45
15698593,118,14,1,4.53,4.65,4.47,4.85,4.77,4.76,4.61,1.29
15735160,159,48,2,4.44,4.64,4.32,4.77,4.68,4.42,4.55,1.73
15739640,221,19,1,4.87,4.94,4.87,4.88,4.91,4.84,4.82,2.39
15740657,172,46,4,4.42,4.64,4.57,4.76,4.74,4.83,4.5,1.88
15747123,183,20,2,4.87,4.89,4.89,4.84,4.9,4.77,4.8,1.96
15747985,40,40,4,4.83,4.9,4.83,4.98,4.98,4.9,4.9,4.2
15750737,124,31,1,4.39,4.58,4.43,4.67,4.74,4.32,4.53,1.34
15751014,141,16,2,4.89,4.95,4.9,4.91,4.95,4.81,4.81,1.52
15751842,98,33,3,4.81,4.82,4.71,4.85,4.89,4.55,4.66,1.73
15761841,109,4,1,4.63,4.75,4.74,4.9,4.9,4.4,4.62,1.18
15777658,235,53,4,4.67,4.75,4.69,4.82,4.84,4.83,4.72,2.53
15783268,320,44,2,4.87,4.89,4.88,4.94,4.93,4.66,4.76,3.44
15805213,95,20,3,4.79,4.84,4.77,4.82,4.82,4.68,4.78,1.02
15809693,97,19,1,4.89,4.92,4.94,4.92,4.93,4.73,4.8,1.06
15820690,207,50,2,4.71,4.71,4.69,4.85,4.79,4.81,4.65,2.25
15830034,156,34,1,4.52,4.66,4.65,4.75,4.78,4.74,4.65,1.68
15830350,198,51,5,4.42,4.57,4.54,4.71,4.78,4.75,4.47,2.16
15834045,152,35,3,4.32,4.63,4.46,4.75,4.81,4.74,4.48,1.64
15834112,156,31,0,4.47,4.59,4.56,4.81,4.79,4.74,4.52,1.74
15834144,150,39,3,4.5,4.55,4.41,4.8,4.83,4.75,4.55,1.64
15836065,102,27,3,4.9,4.89,4.9,4.92,4.92,4.73,4.79,1.12
15860649,194,32,3,4.99,4.98,4.99,4.98,4.96,4.97,4.94,2.09
15861190,167,26,6,4.83,4.83,4.78,4.93,4.96,4.76,4.85,1.84
15876969,124,23,0,4.81,4.84,4.75,4.9,4.92,4.87,4.71,1.35
15881184,326,12,3,4.88,4.9,4.82,4.88,4.94,4.55,4.92,3.52
15894915,127,21,2,4.87,4.92,4.93,4.87,4.89,4.82,4.83,1.39
15905026,131,22,1,4.73,4.85,4.89,4.86,4.81,4.81,4.77,1.42
15906951,168,20,3,4.92,4.9,4.85,4.93,4.95,4.93,4.8,1.9
15908276,281,42,2,4.84,4.86,4.85,4.93,4.73,4.8,4.68,3.05
15956458,92,40,2,4.71,4.73,4.57,4.76,4.84,4.58,4.76,1
15959822,90,11,3,4.63,4.81,4.57,4.88,4.83,4.71,4.63,0.99
15962274,283,39,3,4.82,4.83,4.85,4.93,4.81,4.87,4.72,3.07
15967439,123,21,2,4.85,4.88,4.93,4.94,4.94,4.78,4.74,1.34
15967599,92,9,0,4.82,4.85,4.9,4.85,4.9,4.71,4.7,1.01
15967733,157,26,1,4.87,4.87,4.91,4.94,4.95,4.71,4.79,1.72
15976828,148,13,1,4.84,4.92,4.95,4.92,4.95,4.8,4.82,1.64
15977130,102,13,0,4.76,4.82,4.92,4.86,4.91,4.76,4.7,1.12
15977148,116,13,0,4.72,4.86,4.58,4.89,4.93,4.92,4.77,1.26
15978014,124,28,1,4.67,4.74,4.51,4.81,4.85,4.91,4.69,1.34
15996058,68,16,2,4.94,4.97,4.87,4.97,5,4.68,4.94,0.74
16008291,200,26,0,4.89,4.9,4.93,4.95,4.93,4.82,4.74,2.17
16009217,174,17,1,4.94,4.97,4.92,4.98,4.98,4.89,4.9,1.88
16062438,245,39,1,4.91,4.93,4.96,4.93,4.94,4.89,4.84,2.69
16078370,119,34,6,4.94,4.97,4.95,4.96,4.96,4.65,4.87,1.31
16115606,471,74,4,4.63,4.67,4.61,4.83,4.85,4.45,4.53,5.13
16116004,269,59,2,4.45,4.56,4.42,4.79,4.87,4.41,4.39,2.92
16127050,30,5,1,4.97,5,4.97,5,5,4.9,4.9,0.33
16136630,153,39,2,4.71,4.82,4.56,4.85,4.84,4.31,4.75,1.7
16147774,102,30,2,4.59,4.7,4.35,4.85,4.8,4.74,4.53,1.13
16166539,98,17,1,4.49,4.66,4.46,4.81,4.24,4.68,4.41,1.07
16193467,110,9,1,4.9,4.89,4.88,4.98,4.95,4.64,4.81,1.21
16196939,138,17,3,4.75,4.74,4.77,4.74,4.8,4.9,4.7,1.51
16258250,103,28,2,4.64,4.75,4.31,4.82,4.8,4.42,4.6,1.13
16279531,157,26,3,4.96,4.93,4.9,4.96,4.89,4.85,4.86,1.72
16306427,147,21,0,4.85,4.89,4.85,4.91,4.95,4.9,4.83,1.61
16344764,198,33,5,4.61,4.63,4.55,4.68,4.63,4.45,4.62,2.17
16377086,144,25,5,4.8,4.83,4.88,4.81,4.83,4.83,4.71,1.57
16383981,109,33,3,4.97,4.96,4.98,4.94,4.98,4.73,4.91,1.2
16409316,276,48,3,4.81,4.83,4.85,4.73,4.76,4.77,4.75,3.03
16425779,71,13,0,4.77,4.85,4.72,4.89,4.83,4.92,4.72,0.79
16441221,127,19,3,4.74,4.89,4.74,4.94,4.94,4.71,4.8,1.39
16457727,29,6,1,4.83,4.86,4.86,4.93,4.93,4.79,4.83,0.33
16459229,134,20,4,4.9,4.96,4.84,4.89,4.9,4.94,4.79,1.48
16460921,169,22,0,4.87,4.93,4.92,4.95,4.93,4.85,4.74,1.85
16466341,175,41,2,4.99,4.97,4.98,4.99,4.97,4.78,4.94,1.92
16469921,130,14,2,4.85,4.84,4.85,4.93,4.95,4.9,4.75,1.42
16471617,122,15,3,4.86,4.84,4.69,4.93,4.94,4.91,4.72,1.34
16480522,65,6,0,4.88,4.92,4.71,4.97,4.94,4.77,4.83,0.71
16492205,101,11,0,4.88,4.89,4.94,4.78,4.95,4.49,4.82,1.11
16501032,1,1,0,1,3,1,4,3,4,2,0.61
16523671,82,12,1,4.35,4.56,4.32,4.77,4.8,4.67,4.44,0.9
16625740,345,58,5,4.93,4.95,4.94,4.95,4.97,4.87,4.84,3.79
16634321,138,27,2,4.93,4.96,4.92,4.92,4.96,4.76,4.84,1.52
16692808,40,6,0,4.85,4.93,4.9,4.93,5,4.78,4.73,0.47
16693911,128,24,1,4.8,4.87,4.81,4.92,4.97,4.53,4.74,1.42
16694529,61,2,0,4.92,4.97,4.95,5,4.95,4.67,4.83,0.68
16697240,103,7,0,4.79,4.85,4.83,4.82,4.83,4.66,4.79,1.17
16740256,148,31,5,4.77,4.78,4.78,4.92,4.83,4.73,4.73,1.68
16756860,107,9,0,4.49,4.62,4.5,4.68,4.76,4.51,4.46,1.21
16757820,89,14,1,4.7,4.72,4.62,4.74,4.85,4.79,4.65,1.01
16758090,115,21,0,4.63,4.7,4.64,4.69,4.79,4.75,4.61,1.3
16758274,89,10,1,4.75,4.78,4.67,4.82,4.82,4.74,4.62,0.99
16758675,120,18,0,4.62,4.75,4.63,4.72,4.79,4.51,4.52,1.33
16758889,105,7,0,4.67,4.69,4.68,4.7,4.84,4.66,4.52,1.19
16759098,108,12,0,4.55,4.71,4.57,4.73,4.78,4.64,4.58,1.23
16759368,58,5,0,4.72,4.76,4.47,4.84,4.86,4.74,4.71,0.68
16759740,95,19,4,4.83,4.88,4.7,4.87,4.95,4.88,4.76,1.07
16759843,102,17,3,4.53,4.63,4.52,4.77,4.79,4.69,4.52,1.16
16775215,111,38,3,4.88,4.93,4.86,4.96,4.97,4.94,4.85,1.24
16815193,25,4,0,4.72,4.8,4.56,4.92,4.88,4.64,4.6,0.28
16829535,168,34,1,4.82,4.83,4.72,4.84,4.9,4.86,4.74,1.89
16848056,8,0,0,4.13,4.75,4.38,4.38,4.75,4.5,4.25,0.09
16881485,169,40,3,4.84,4.86,4.82,4.88,4.92,4.9,4.77,1.88
16886675,81,35,4,4.91,4.96,4.85,4.95,4.94,4.81,4.89,0.91
16931578,124,7,0,4.8,4.8,4.7,4.91,4.98,4.8,4.66,1.39
16954388,142,21,1,4.78,4.9,4.65,4.96,4.96,4.79,4.8,1.59
16966411,262,38,3,4.75,4.76,4.66,4.82,4.86,4.78,4.63,2.98
16999213,19,7,0,4.89,4.89,4.79,5,4.79,4.58,4.89,0.22
16999316,160,26,0,4.71,4.68,4.68,4.9,4.85,4.62,4.58,1.79
17013981,227,58,2,4.95,4.98,4.88,4.99,4.96,4.74,4.84,2.56
17031760,168,20,4,4.85,4.86,4.77,4.92,4.9,4.86,4.81,1.9
17080142,152,46,1,4.86,4.89,4.85,4.93,4.95,4.92,4.71,1.69
17098749,161,23,3,4.86,4.85,4.81,4.94,4.93,4.7,4.77,1.82
17102082,58,5,1,4.47,4.71,4.38,4.66,4.84,4.55,4.6,0.74
17110580,142,15,1,4.94,4.95,4.98,4.94,4.94,4.54,4.89,1.61
17131024,231,55,4,4.84,4.86,4.78,4.94,4.96,4.89,4.77,2.57
17145337,148,31,1,4.75,4.79,4.77,4.88,4.84,4.9,4.72,1.66
17154984,106,39,2,4.79,4.85,4.84,4.88,4.95,4.91,4.81,1.2
17160217,135,26,0,4.57,4.58,4.51,4.88,4.79,4.73,4.48,1.51
17164447,223,48,4,4.76,4.74,4.76,4.91,4.94,4.9,4.74,2.51
17165553,234,36,3,4.93,4.95,4.87,4.96,4.99,4.92,4.85,2.61
17181241,17,15,0,4.94,5,5,4.76,5,4.94,4.94,1.3
17190367,146,46,6,4.89,4.96,4.88,4.98,4.97,4.95,4.79,1.65
17195814,251,43,5,4.84,4.88,4.9,4.95,4.97,4.8,4.75,2.83
17218180,236,30,1,4.5,4.58,4.44,4.74,4.84,4.69,4.44,2.63
17258342,216,62,3,4.93,4.93,4.83,4.96,4.98,4.95,4.92,2.41
17289107,162,20,4,4.46,4.51,4.23,4.63,4.43,4.62,4.6,1.83
17304792,229,63,4,4.94,4.94,4.93,4.93,4.96,4.92,4.83,2.59
17320863,94,37,2,4.78,4.82,4.69,4.88,4.95,4.8,4.68,1.23
17374336,127,37,3,4.87,4.88,4.83,4.96,4.94,4.9,4.82,1.43
17450743,0,0,0,,,,,,,,
17465718,152,24,3,4.61,4.72,4.78,4.57,4.81,4.49,4.55,1.71
17482160,155,40,5,4.85,4.87,4.76,4.89,4.94,4.52,4.82,1.76
17483182,95,18,1,4.75,4.86,4.87,4.86,4.75,4.92,4.64,1.08
17500157,337,50,5,4.34,4.4,4.14,4.6,4.69,4.77,4.36,3.81
17516978,193,48,1,4.76,4.84,4.62,4.85,4.82,4.66,4.87,2.18
17530826,93,0,0,4.92,4.95,4.96,4.94,4.91,4.71,4.91,1.05
17547929,202,29,2,4.75,4.82,4.87,4.96,4.94,4.88,4.67,2.27
17548435,127,9,0,4.88,4.94,4.77,4.91,4.94,4.61,4.88,1.43
17561063,124,23,2,4.52,4.66,4.34,4.81,4.81,4.79,4.52,1.46
17575393,123,18,1,4.75,4.85,4.79,4.88,4.74,4.86,4.55,1.39
17576464,13,2,0,4.85,4.77,4.62,4.85,4.77,5,4.92,0.16
17580684,192,18,1,4.72,4.78,4.8,4.89,4.88,4.69,4.72,2.18
17582586,94,10,0,4.59,4.69,4.61,4.86,4.77,4.87,4.55,1.07
17593034,288,23,1,4.53,4.55,4.42,4.65,4.64,4.28,4.36,3.26
17600334,10,0,0,4.3,4.3,4.7,4.6,4.6,4.2,4.4,0.14
17655498,244,53,3,4.75,4.78,4.87,4.89,4.88,4.79,4.68,2.77
17657302,223,37,5,4.76,4.86,4.84,4.91,4.92,4.86,4.73,2.55
17658962,216,43,2,4.81,4.89,4.86,4.91,4.93,4.81,4.81,2.45
17671569,65,11,1,4.91,4.86,4.82,4.89,4.88,4.88,4.7,0.74
17719571,148,33,2,4.85,4.86,4.74,4.9,4.92,4.86,4.86,1.7
17738103,150,20,3,4.68,4.77,4.8,4.74,4.9,4.58,4.66,1.7
17739969,72,44,5,4.75,4.93,4.76,4.88,4.89,4.89,4.76,1.15
17766599,121,16,0,4.76,4.77,4.74,4.93,4.87,4.89,4.79,1.38
17818810,165,27,1,4.62,4.78,4.68,4.79,4.87,4.78,4.7,1.91
17823284,9,3,0,4.56,4.78,4.22,4.78,4.78,4.89,4.78,0.1
17867820,68,11,1,4.94,4.91,4.91,4.98,5,4.8,4.76,0.77
17886551,39,3,0,4.87,4.74,4.87,4.9,4.87,4.74,4.67,0.51
17894285,24,3,0,4.96,5,4.88,4.83,4.92,4.54,4.88,0.27
17899208,78,7,0,4.69,4.79,4.78,4.92,4.84,4.57,4.62,0.89
17928120,143,8,1,4.92,4.91,4.88,4.94,4.93,4.87,4.77,1.63
17945185,17,6,0,4.65,4.82,4.53,4.59,4.71,4.71,4.76,0.22
17949579,8,6,0,5,5,4.75,4.88,5,4.88,4.88,0.14
18012156,37,17,0,4.81,4.76,4.7,4.92,4.62,4.95,4.76,0.5
18018415,114,19,1,4.69,4.78,4.65,4.85,4.89,4.89,4.67,1.32
18028744,66,2,0,4.83,4.91,4.92,4.95,4.92,4.76,4.88,0.76
18082452,4,2,0,4.25,4.5,3.75,4.5,4.25,4.25,4.5,0.06
18098031,67,3,0,4.94,4.91,4.97,4.97,4.99,4.78,4.85,0.76
18110817,260,50,5,4.85,4.88,4.85,4.96,4.97,4.65,4.79,2.96
18129460,161,22,2,4.84,4.87,4.8,4.98,4.98,4.74,4.76,1.83
18130097,156,22,3,4.76,4.81,4.67,4.86,4.94,4.68,4.68,1.78
18141854,37,32,1,4.95,4.84,4.97,4.97,5,4.73,4.92,0.64
18147314,118,21,2,4.76,4.81,4.86,4.91,4.92,4.36,4.81,1.36
