id,name,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,instant_bookable
7901470,誠道館　205／静かで出入り自由な完全個室（専用バス・トイレ）,17694529,Arakawa Ku,Entire rental unit,Entire home/apt,2,1,1,2,2900,1,1125,1,1125,t,f
7901621,誠道館　204／静かで出入り自由な完全個室(専用バス・トイレ）,17694529,Arakawa Ku,Entire rental unit,Entire home/apt,2,1,1,2,2900,1,1125,1,1125,t,f
7903097,"#2 Close to Ikebukuro area, 12mins by train",9542500,Itabashi Ku,Private room in home,Private room,1,1,1,1,6143,4,730,4,730,t,f
7911710,#1 DoubleSize Bed room 12mins by train to kebukuro,9542500,Itabashi Ku,Private room in home,Private room,2,1,1,1,6571,3,1125,3,1125,t,f
7938869,100-year-old wooden house/ 1min to the station,41865642,Shibuya Ku,Entire townhouse,Entire home/apt,2,1,1,1,42686,4,60,4,60,t,f
7940139,designer house near Shimokitazawa,24957450,Setagaya Ku,Entire home,Entire home/apt,3,1,1,1,41134,1,5,1,5,t,f
7940713,IKEBUKURO Comfy room for travellers,29681737,Nerima Ku,Private room in villa,Private room,1,2,1,1,10500,1,1125,1,1125,t,t
7954446,Top edge house 103,38655722,Suginami Ku,Private room in home,Private room,1,1.5,1,1,4300,1,180,1,180,t,f
7956999,High speed wifi/大江戸線 西新宿五丁目Station 3 mins / 27㎡ /,18132812,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,16721,2,365,2,365,t,t
7965448,Shinagawa area  2 min to station!  room#102,19532514,Shinagawa Ku,Entire rental unit,Entire home/apt,2,1,1,4,11122,5,180,5,1125,t,f
8105976,"Easy to airport,Asakusa,Skytree,Ginza,Akihabara!",12369727,Katsushika Ku,Entire home,Entire home/apt,5,1.5,3,2,14229,3,100,3.6,1125,t,t
8108276,To Ikebukuro Walk 5Min/2BR/Shinjuku/Shibuya/6pp,24575613,Toshima Ku,Room in aparthotel,Entire home/apt,5,1,2,4,25114,3,1125,3,1125,t,f
8173177,"Japanese Modern Apt, 2 Stops to Shinjuku (#3)",36396507,Shibuya Ku,Private room in serviced apartment,Private room,2,1,0,1,12000,1,365,1,297.5,t,t
8246244,House Near Shinjuku Central Park!!!,43430911,Shinjuku Ku,Entire home,Entire home/apt,12,2.5,3,6,42143,2,90,2,1125,t,t
8264671,omotesandou/single size bed /渋谷1駅表参道/外苑前,43579713,Minato Ku,Private room in home,Private room,1,1,1,1,8000,2,1125,2,1125,t,f
8274487,"High speed internet ,8min walk JR Osaki.max for 3",5749679,Shinagawa Ku,Entire rental unit,Entire home/apt,3,1,1,2,9500,2,180,2,1125,t,f
8297870,Room available in Brand New House,7212968,Toshima Ku,Private room in home,Private room,2,1.5,1,1,6504,3,1125,3,1125,t,f
8332946,Near SkyTree Aakusa Oshiage station Free wifi,43721134,Sumida Ku,Entire rental unit,Entire home/apt,4,1,2,2,16286,2,1125,2,1125,t,f
8341784,Near Shinjuku! BigBalcony New!Powerful clothdryer~,43855091,Shibuya Ku,Entire rental unit,Entire home/apt,8,1,2,4,27143,4,365,4,1125,t,f
8372308,東京の中心地・新橋徒歩5分。銀座や皇居、東京タワーも徒歩圏内！,43230315,Minato Ku,Entire rental unit,Entire home/apt,5,1.5,2,2,27652,1,365,1,365,t,t
8416408,Near SHIBUYA Quiet Residential Area,34561184,Setagaya Ku,Private room in home,Private room,2,1.5,1,2,12266,1,1125,1,1125,t,f
8447162,Special Price☆Enjoy the huge house☆SHIMOKITA TOKYO,14382431,Setagaya Ku,Entire home,Entire home/apt,13,1.5,4,7,52429,3,120,3.1,120,t,f
8450948,"Recommended for families 【go,toトラベル承認済）",44316986,Machida Shi,Entire townhouse,Entire home/apt,5,1,3,2,7000,1,30,1,1125,t,t
8488964,D) 4min walk Ikebukuro/Free wifi/Direct Shinjuku,29253527,Toshima Ku,Entire rental unit,Entire home/apt,5,1,1,4,19786,3,365,3,1125,t,t
8583857,Shinjuku 2min Shinkubo 4min wiFi　sterilizer,43979015,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,2,10000,2,1125,2,1125,t,f
8618595,#305 / Near Shinjuku Shibuya / 3 beds/ Bright room,43751877,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,5,27501,2,28,2,28.2,t,f
8619851,静かな住宅街の中の広い一軒家103m2,26761196,Nakano Ku,Entire home,Entire home/apt,6,1,2,5,37571,5,60,5,1125,t,t
8731635,lovely new town house by Sky Tree,45410526,Sumida Ku,Private room in home,Private room,2,1.5,1,2,3629,1,1125,1,1125,t,t
8783754,New! near Sensoji Temple Free WiFi,43145433,Taito Ku,Entire home,Entire home/apt,3,1,1,1,10700,3,1125,3,1125,t,f
8784897,"Big Studio Apt, 2 Stops to Shinjuku (#4)",36396507,Shibuya Ku,Private room in serviced apartment,Private room,4,1,0,2,30527,1,365,1,280.2,t,t
8815730,"Simple Cozy Apt, 2 Stops to Shinjuku (#5)",36396507,Shibuya Ku,Private room in serviced apartment,Private room,2,1,0,1,18514,1,365,1,297.5,t,t
8947448,Japanese-style guest house near Asakusa & Skytree,37087932,Sumida Ku,Entire home,Entire home/apt,8,2,2,8,25143,1,1125,1,1125,t,t
8995057,Shinjuku2min HigashiShinjuku 0.5min　 sterilizer,43979015,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,11000,2,1124,2,1124,t,f
8995712,3 min from Sta. Ueno Park 10min walk! #201,46674978,Taito Ku,Entire rental unit,Entire home/apt,2,1.5,1,2,15000,1,365,1.2,949.2,t,t
9006622,"Licensed LM101,2min Oyama 3stop Ikebukuro 9th Year",22193183,Itabashi Ku,Entire rental unit,Entire home/apt,3,1,1,1,12286,4,1125,4,1125,t,f
9036683,2 min. to Asakusa line - Quiet area,47063863,Ota Ku,Entire home,Entire home/apt,3,1,1,3,6144,3,30,3,1125,t,f
9081390,"Central Tokyo, 2min  Station",44607845,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,22337,4,1124,4,1125,t,f
9096540,2baths/2Toilets /Garden House /One stop Shinjuku,43855091,Shibuya Ku,Entire rental unit,Entire home/apt,11,2,3,7,41429,4,365,3.9,1111.9,t,f
9158327,Oshiage sta 3min / Near SkyTree&Aakusa  Free wifi,43721134,Sumida Ku,Entire rental unit,Entire home/apt,4,1,2,3,17571,2,1125,2,1125,t,f
9163537,"Licensed LM202,2min Oyama 3stop Ikebukuro 9th Year",22193183,Itabashi Ku,Entire rental unit,Entire home/apt,2,1,1,1,11357,4,1125,4,1125,t,f
9176301,Max6ppl 2BR 6 stops away from Asakusa and SkyTree,12353736,Katsushika Ku,Entire villa,Entire home/apt,8,1,2,5,15657,1,1125,1,1125,t,t
9206226,Dormitory for women,46900709,Nakano Ku,Shared room in home,Shared room,1,2,1,1,4114,2,28,2,28,t,f
9220482,"Simple Cozy Studio Apt, 2 Stops to Shinjuku (#6)",36396507,Shibuya Ku,Private room in serviced apartment,Private room,2,1,0,1,11786,1,365,1,297.5,t,t
9239019,SHINJUKU W Fuji House Great VALUE * 2rms 2baths *,10986553,Suginami Ku,Entire guest suite,Entire home/apt,5,2,2,3,14247,2,1125,4.6,1125,t,f
9280298,"Quiet, sunny and clean studio at 4min Ebisu",48192801,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,0,2,8929,3,180,3,180,t,f
9437825,Nishi-Ogikubo 1BR Box (SSH1BRBox) 5F,18776800,Suginami Ku,Entire rental unit,Entire home/apt,4,1,1,2,20214,1,1125,3,1125,t,f
9442462,Private Room for women,46900709,Nakano Ku,Private room in home,Private room,2,1,1,2,9857,1,28,1,876.3,t,t
9454348,Traditional Wooden House and Bath!,48993128,Taito Ku,Entire home,Entire home/apt,7,2.5,2,3,35740,1,21,1,21,t,f
9481712,001-702　Oshiage/ 10min walk from TokyoSkyTree,49146494,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,17143,3,1125,2,1125,t,t
9518927,Awesome 2 Japanese Gardens by walk,48739707,Toshima Ku,Entire rental unit,Entire home/apt,5,1,2,2,20499,1,90,1,1125,t,t
9519391,4min station on foot / Shinjyuku 19min by train,28089811,Komae Shi,Entire home,Entire home/apt,16,3,4,10,37200,2,29,2.1,1125,t,t
9532214,【1/F】Asakusabashi Building | for 6-8 ppl,45326126,Taito Ku,Entire home,Entire home/apt,8,2,2,6,29829,2,30,2,30,t,t
9540169,EM21-専用台所＆冷蔵庫つき個室【ペット可】2人予約はベッド１台／閑散時3人予約は2部屋（要確認）,49237439,Edogawa Ku,Private room in home,Private room,2,0,1,1,2571,3,1125,3,1125,t,f
9554622,民宿许可 新宿徒步圈内 FREE Wi-Fi,49474412,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,20514,2,1125,2,1125,t,t
9575725,#KEIO Takahatahudo St. 10min walk 日野市 高幡不動 鍵付完全個室,49570162,Hino Shi,Private room in rental unit,Private room,1,1,1,1,2743,1,1125,1,1125,t,t
9578555,セミダブルベッド＋押入れ【ペット可の宿】2人目無料サービス時のベッドは1台,49237439,Edogawa Ku,Private room in home,Private room,5,1.5,1,1,2500,3,1100,3,1100,t,f
9601749,有民宿许可、新宿駅徒歩圏、買物超便利 。,49474412,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,20000,2,1125,2,1125,t,t
9639867,Shibuya South II JP style room,29341016,Setagaya Ku,Entire rental unit,Entire home/apt,3,1,1,4,10000,3,14,3,1125,t,f
9640624,民泊許可済,49474412,Shinjuku Ku,Entire condo,Entire home/apt,3,1,1,2,17143,2,120,2,1125,t,t
9676049,"#202 / Near Shinjuku,Shibuya / 2 Bedroom",43751877,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,2,3,26763,2,28,2,28.2,t,f
9676636,"Licensed LM102,2min Oyama 3mins Ikebukuro 9th Year",22193183,Itabashi Ku,Entire rental unit,Entire home/apt,2,1,1,1,11357,4,1125,4,1125,t,f
9684860,"Seidokan 203 / Quiet, entirely private room with freedom of access (own bathroom/toilet)",17694529,Arakawa Ku,Entire rental unit,Entire home/apt,2,1,1,2,2900,1,1125,1,1125,t,f
9704555,民泊　調布駅近徒歩5分。シャワー、ミニキッチン完備,45623186,Chofu Shi,Private room in home,Private room,4,1.5,2,6,4186,1,20,1,20,t,f
9738767,【2/F】Asakusabashi Building | for 6-8 ppl,45326126,Taito Ku,Entire home,Entire home/apt,8,2,2,4,29829,2,30,2,30,t,t
9738892,【3/F】Asakusabashi Building | for 6-9 ppl,45326126,Taito Ku,Entire home,Entire home/apt,9,2,3,4,29829,2,30,2,30,t,t
9739115,【4/F】Asakusabashi Building | for 4-6 ppl,45326126,Taito Ku,Entire home,Entire home/apt,6,1,2,3,19743,2,30,2,30,t,t
9739745,戸越公園駅、戸越駅まで歩く5分,42808108,Shinagawa Ku,Entire rental unit,Entire home/apt,4,1,2,3,13500,2,1125,2,1125,t,t
9761564,"GR1/Good location,Ikebukuro [Private] Spacious 60㎡",50147878,Toshima Ku,Entire rental unit,Entire home/apt,6,1,2,3,31250,1,28,1,28,t,t
9825656,"Apt by Carpeneter Spa near Shinjuku, Shimo, Koenji",44812749,Suginami Ku,Entire loft,Entire home/apt,6,1,1,3,11143,2,60,2,1125,t,t
9829226,5 min to Sta. Spaciou Studio [HL3B],269182185,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,0,2,19680,1,365,1.9,14,t,f
9834733,Ikebukuro 10mins New2Floor House 5mins to Shinjuku,50107022,Toshima Ku,Entire home,Entire home/apt,10,1,3,4,18000,2,1125,2,1125,t,f
9844959,Shinjuku/ 3 min walk from station*incl mwifi #OH1,36898142,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,2,4,38446,1,1124,3,1124,t,f
9868151,",Ueno, Asakusa, 2min,6BED,4WC,2bath, 198sqm",50786427,Taito Ku,Entire rental unit,Entire home/apt,16,2,4,6,68000,2,30,2,30,t,f
9894328,5 min to Sta. New Studio [HL4B],269182185,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.5,1,2,19526,1,365,2,14,t,f
9913066,大山駅徒步4分平层90㎡超大客厅光线充沛（池袋至近）,50435854,Itabashi Ku,Entire rental unit,Entire home/apt,6,1,3,3,30000,1,180,1,180,t,f
9916890,EM-PT3　セミダブルベッド【ペット可】2人予約はベッド1台／３人以上の予約はマットレス対応,49237439,Edogawa Ku,Private room in home,Private room,5,1.5,1,1,2586,3,1100,3,1100,t,f
9946339,"Female 4 bed dorm, 2 minutes from Otsuka sta.",51117483,Toshima Ku,Shared room in rental unit,Shared room,2,2,1,4,1600,30,120,30,120,t,f
9984949,Female Only 4 bed dorm. 2 min. from Otsuka sta.,51117483,Toshima Ku,Shared room in rental unit,Shared room,1,2,1,4,1600,30,120,30,120,t,f
10001115,"Shinjuku 5 stop, Ikebukuro 1 stop, Female only",51117483,Toshima Ku,Shared room in rental unit,Shared room,1,2,1,4,1600,30,120,30,120,t,f
10002680,Graffiti Apt / HTTH WiFi / Max 4pax / 2min to Sta.,40834345,Chofu Shi,Entire rental unit,Entire home/apt,4,1.5,0,1,14800,2,180,2,180,t,f
10061035,チョープコンタイハウス（洋室の個室、バストイレ共用）,34475322,Machida Shi,Private room in home,Private room,3,1,1,2,3143,1,1125,1,1125,t,f
10061086,【ดีจังเฮ้าส์】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.  お寺の中のゲストハウス,50315845,Taito Ku,Private room in home,Private room,12,1.5,3,12,29486,1,1125,1,1125,t,f
10063063,【ดีจังเฮ้าส์】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.  お寺の中のゲストハウス,50315845,Taito Ku,Private room in home,Private room,4,1,1,4,10286,1,1125,1,1125,t,f
10086317,Mishuku near Shibuya Spacious 1200 sq.ft 2Br 8 pax,51756095,Setagaya Ku,Entire rental unit,Entire home/apt,8,1.5,2,4,64024,3,1125,3,1125,t,f
10091405,The room of a quiet house with 3 cats,32489578,Meguro Ku,Shared room in home,Shared room,2,1,1,0,13500,2,730,2,730,t,f
10094822,TokyoIkebukuro3floors New LuxuryHouse Shinjuku8min,50107022,Toshima Ku,Entire home,Entire home/apt,12,1,3,5,35000,2,1125,2,1125,t,f
10110295,3 mins walk from A0 exit of Shibuya station #B13,46443714,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,1,1,31000,1,90,1,90,t,f
10124923,001-703　Oshiage/ 10min walk from TokyoSkyTree,49146494,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,17143,3,1125,2.8,1125,t,t
10130437,Asakusa/Ueno Room with Private Bathroom (1F),51973423,Taito Ku,Private room in home,Private room,4,2,1,4,13500,2,7,2,1125,t,f
10147648,"Nishiwaseda st 7min walk,free Wifi!Convenient area",49661789,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,2,12000,4,90,4,1125,t,f
10158167,◎Go to Sky Tree＋just 4 minutesⅲ,21504159,Sumida Ku,Entire home,Entire home/apt,12,3,5,5,46571,2,180,2,1125,t,t
10210751,Remodeled(Jan2024)/Shibuya Sta.3min/Crossing 7min,49589921,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,25145,2,14,2,1125,t,f
10221883,"Ikebukuro 1 stop, Girls Only Share House Dormitory",51117483,Toshima Ku,Shared room in rental unit,Shared room,1,2,1,4,1600,30,120,30,120,t,f
10271073,新宿生活圈 步行两分钟西新宿站 步行8分钟新宿站,49474412,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,17514,2,1125,2,1125,t,t
10274874,民宿许可 新宿徒步圈内 FREE Wi-Fi 紧邻希尔顿,49474412,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,18571,2,1125,2,1125,t,t
10317823,"4BR - Shinjuku area, 5min from sta",48929159,Shinjuku Ku,Entire villa,Entire home/apt,10,2,3,3,40000,2,1125,2,1125,t,f
10322230,"Shibuya Crossing, Cozy Studio 302",53118015,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,0,4,13343,2,1125,2,1125,t,f
10366183,"Dormitory  for women, Muscat",46900709,Nakano Ku,Shared room in home,Shared room,1,2,1,1,4800,2,28,2,28,t,f
10416869,Shinjuku/ 3 min walk from station★incl projector,36898142,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,4,41020,1,1123,3,1123,t,t
10459659,"Shibuya Crossing, Spacious Apt. 401, No Elevator",53118015,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,0,6,13243,2,40,2,40,t,f
10505175,东京市中心池袋附进别墅民宿单人房 free wifi,29681737,Nerima Ku,Private room in home,Private room,1,2,1,1,10800,1,1125,1,1125,t,t
10506217,5 people Available!5 minutes walk to Ikebukuro！,54168650,Toshima Ku,Entire rental unit,Entire home/apt,5,1,2,5,17786,2,10,2,1125,t,t
10534006,☆Cozy Japanese style room☆,54320285,Shibuya Ku,Entire rental unit,Entire home/apt,3,1,0,2,27857,1,13,1,13,t,t
10536367,Enjoy the local life/quiet environment to stay in☆,54332252,Setagaya Ku,Entire rental unit,Entire home/apt,5,1,1,0,20000,2,365,2,365,t,f
10552058,H03 Cozy and Residential Apartment.,51966672,Arakawa Ku,Entire rental unit,Entire home/apt,3,1,1,1,18371,2,60,2,60,t,f
10553744,studio 15minutes to Sinjuku station,54434007,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,12571,1,1125,1,1125,t,f
10582789,Pippin's Inn - hygge home with cats - Shibuya,42815177,Shibuya Ku,Entire home,Entire home/apt,2,1,1,2,21850,1,1125,1,359.2,t,f
10583516,Shibuya.3min tram Max 3/Free wifi /Sangenjaya Sta.,54600515,Setagaya Ku,Entire rental unit,Entire home/apt,3,1,1,0,13286,3,90,3.4,1125,t,t
10596923,【3min from the sta. maisonette TY 2LDK】 garden etc,32819904,Arakawa Ku,Private room in serviced apartment,Private room,8,1,2,7,38971,4,30,5.7,779.6,t,t
10598625,Luxury villa in Shinjuku/Prime location.,47213138,Shinjuku Ku,Entire villa,Entire home/apt,16,3.5,4,8,86900,1,1125,1,1125,t,t
10600978,"Shinjuku,kagurazaka  Room202 新宿wifi ok、Men only",54574459,Shinjuku Ku,Private room in home,Private room,2,1,1,4,5929,3,1125,3,1125,t,f
10605063,Welcoming Apt near Asakusa 3minSTA +WiFi,54321702,Taito Ku,Entire rental unit,Entire home/apt,4,1.5,1,2,12586,2,1125,2,1125,t,t
10636671,6m from Yamanote-L/Easy access to Tokyo/Free-WIFI,21586310,Kita Ku,Entire home,Entire home/apt,5,1,1,4,17212,3,1125,3,1125,t,f
10733833,3 mins walk from A0 exit of Shibuya station #B14,46443714,Shibuya Ku,Entire rental unit,Entire home/apt,2,1.5,1,1,25000,1,90,1,90,t,f
10761071,２DK Easy access to Central Tokyo＊Walk to JR&Subway,46680220,Itabashi Ku,Entire rental unit,Entire home/apt,5,1,2,2,18935,4,1125,4,1125,t,f
10795042,"Floor rent, complete isolation stay in center TKO",7103955,Chiyoda Ku,Entire rental unit,Entire home/apt,2,1,1,1,39429,5,30,5,30,t,f
10913195,【REASONABLE PRICE】Best location in Ikebukuro!,56566876,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,11000,2,180,2,180,t,t
10933646,New House ★ 1 Minute from station,56681984,Adachi Ku,Private room in home,Private room,2,1,1,2,5974,2,180,2,180,t,f
10938090,Nagomi. 1 minute from station,56681984,Adachi Ku,Private room in home,Private room,2,1,1,2,5974,1,1125,1,1125,t,f
10948144,Divers Room in Ikebukuro area,46425542,Itabashi Ku,Private room in home,Private room,2,1,2,2,5286,1,90,1,90,t,f
10951922,High speed wifi/大江戸線 西新宿五丁目Station 3 mins / 27㎡,18132812,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,15525,2,365,2,365,t,t
10996932,HI2)  2BR/80sqm/7 BED/Direct  Shinjyuku  Shibuya/,29253527,Toshima Ku,Entire rental unit,Entire home/apt,8,1,2,7,27171,3,365,3,1125,t,t
10999290,3 min walk from Aoyama 1-chome Sta / Near Shibuya,53492536,Minato Ku,Entire rental unit,Entire home/apt,3,1,1,2,16208,1,180,1,1125,t,t
11049003,"House, 2 mobile wifi, 4 mins walk to JR Station",57343201,Toshima Ku,Entire home,Entire home/apt,5,1,2,2,44000,2,30,2,1125,t,f
11167120,HY1 / Y'sB&KitchenTokyo/Feels like a home,52144395,Katsushika Ku,Entire rental unit,Entire home/apt,2,1,1,1,5040,1,28,1,28,t,t
11212330,Close to ASAKUSA/SKY TREE,37456117,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,2,9500,5,100,5,1125,t,f
11219498,001-706　Oshiage/ 10min walk from TokyoSkyTree,49146494,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,17143,3,1125,2.8,1125,t,t
11259582,001-705　Oshiage/ 10min walk from TokyoSkyTree,49146494,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,17143,3,1125,2.8,1125,t,t
11284667,Asakusa/Tokyo Skytree/2LDK/Family/Mama’s inn,58806980,Sumida Ku,Entire home,Entire home/apt,6,1,2,5,16000,2,1125,2,1125,t,t
11328437,35㎡AsakusaUeno15min/Airports50min/supermarket15sec,32989603,Katsushika Ku,Entire rental unit,Entire home/apt,3,1,1,2,6435,1,60,1,60,t,f
11367281,cozy room /2 min from station,59117489,Setagaya Ku,Private room in home,Private room,4,1,2,2,8000,1,6,1,6,t,f
11480601,4-minute train ride from Ikebukuro.,60423969,Nerima Ku,Entire rental unit,Entire home/apt,2,1,1,2,7200,1,180,1,180,t,f
11574788,22 tatami room in Tokyo,60002368,Nerima Ku,Private room in home,Private room,2,2,1,0,14133,3,90,3,90,t,f
11575556,"New cozy studio ,10 min to Shinjuku",56131353,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,1,6300,2,1125,2,1125,t,t
11589890,"3 Bedroom+2 toilets , Bamboo House",7740848,Katsushika Ku,Entire home,Entire home/apt,6,2,3,4,52957,3,6,4.3,12.1,t,f
11627233,5階3室、エレベーター屋上、駅3分、成田羽田空港直行、浅草寺8分、スカイツリー12分、ディズニーバス,58679845,Sumida Ku,Entire rental unit,Entire home/apt,8,1,3,3,25714,1,30,1,1125,t,f
11629510,4 BR/14 ppl/90 sqm JR Ikebukuro House,16188418,Toshima Ku,Entire home,Entire home/apt,10,1,4,3,35453,1,365,1.5,365,t,t
11640593,25 private cozy room in Tokyo,60002368,Nakano Ku,Private room in home,Private room,2,2,1,2,14133,3,1125,3,1125,t,f
11665579,202#Shinjuku area: near from the station/Free Wifi,61163769,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,15000,2,60,2,60,t,f
11675888,studio 15min to Sinjuku station #2,54434007,Suginami Ku,Entire rental unit,Entire home/apt,4,1,1,2,11857,1,1125,1,1125,t,f
11679419,Tokyoskytree 1 minute walking FreeWIFI,62035844,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,14429,2,21,1.9,21,t,t
