host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
49237439,Ken,11/17/2015,"Edogawa City, Japan",within an hour,1,1,f,12,27,"['email', 'phone', 'work_email']",t,t
51117483,Nana,12/12/2015,"Toshima, Japan",within a few hours,1,0.97,t,13,13,"['email', 'phone']",t,t
51117483,Nana,12/12/2015,"Toshima, Japan",within a few hours,1,0.97,t,13,13,"['email', 'phone']",t,t
51117483,Nana,12/12/2015,"Toshima, Japan",within a few hours,1,0.97,t,13,13,"['email', 'phone']",t,t
40834345,Kenny,8/8/2015,"Tokyo, Japan",within a few hours,1,0.98,f,4,10,"['email', 'phone', 'work_email']",t,t
34475322,Masaru,5/28/2015,"Machida, Japan",within an hour,1,0.98,t,3,5,"['email', 'phone']",t,t
50315845,Kanchan,12/1/2015,"Taito City, Japan",within an hour,1,0.88,t,3,6,"['email', 'phone']",t,t
50315845,Kanchan,12/1/2015,"Taito City, Japan",within an hour,1,0.88,t,3,6,"['email', 'phone']",t,t
51756095,Chihoko,12/19/2015,"Setagaya City, Japan",within an hour,1,0.97,t,1,2,"['email', 'phone', 'work_email']",t,t
32489578,Kazuhiro,5/3/2015,"Meguro City, Japan",within an hour,1,0.68,t,1,1,"['email', 'phone', 'work_email']",t,t
50107022,Jojo,11/29/2015,"Kashiwa, Japan",within a few hours,1,0.99,t,3,12,"['email', 'phone', 'work_email']",t,t
46443714,Taku,10/13/2015,"Tokyo, Japan",within a day,0.63,0.95,f,2,10,"['email', 'phone']",t,t
49146494,Shino,11/16/2015,"Tokyo, Japan",within an hour,1,1,f,5,13,"['email', 'phone', 'work_email']",t,t
51973423,Makito,12/22/2015,"Taito City, Japan",within an hour,1,0.98,t,6,6,"['email', 'phone']",t,t
49661789,Kaoru,11/22/2015,"Shinjuku City, Japan",within an hour,1,0.9,t,1,3,"['email', 'phone']",t,t
21504159,Michi,9/18/2014,"Minato City, Japan",within an hour,1,0.99,f,22,63,"['email', 'phone']",t,t
49589921,Kim,11/22/2015,"Tokyo, Japan",within an hour,1,0.82,t,4,4,"['email', 'phone']",t,t
51117483,Nana,12/12/2015,"Toshima, Japan",within a few hours,1,0.97,t,13,13,"['email', 'phone']",t,t
49474412,Dong,11/20/2015,"Shinjuku City, Japan",within an hour,1,1,t,24,28,"['email', 'phone']",t,t
49474412,Dong,11/20/2015,"Shinjuku City, Japan",within an hour,1,1,t,24,28,"['email', 'phone']",t,t
48929159,N,11/13/2015,,within an hour,1,0.98,t,2,3,"['email', 'phone']",t,t
53118015,Hirotaka,1/3/2016,"Shibuya City, Japan",within a few hours,0.99,0.99,t,6,6,"['email', 'phone']",t,t
46900709,Grapehouse Koenji,10/19/2015,"Tokyo, Japan",within an hour,1,1,t,4,6,"['email', 'phone', 'work_email']",t,t
36898142,Ichimaru,6/27/2015,"Shinjuku City, Japan",within an hour,1,0.98,f,20,26,"['email', 'phone']",t,t
53118015,Hirotaka,1/3/2016,"Shibuya City, Japan",within a few hours,0.99,0.99,t,6,6,"['email', 'phone']",t,t
29681737,文娟,3/20/2015,"Nerima, Japan",within an hour,1,1,t,6,18,"['email', 'phone']",t,t
54168650,松川,1/11/2016,"Toshima, Japan",within an hour,1,1,t,3,4,"['email', 'phone']",t,t
54320285,Kazuko,1/12/2016,"Tokyo, Japan",within an hour,1,1,f,1,2,"['email', 'phone']",t,t
54332252,Taketo & Taeko,1/12/2016,"Setagaya City, Japan",within an hour,1,0.91,t,1,1,"['email', 'phone']",t,t
51966672,Yoshi,12/22/2015,"Tokyo, Japan",within a day,0.5,0.91,f,4,7,"['email', 'phone']",t,t
54434007,Shohei,1/13/2016,,within an hour,1,0.97,t,5,7,"['email', 'phone']",t,t
42815177,Ushka,8/29/2015,,within an hour,1,1,t,2,2,"['email', 'phone', 'work_email']",t,t
54600515,Airin,1/14/2016,,within an hour,1,1,t,3,3,"['email', 'phone']",t,t
32819904,ふたばホテル,5/7/2015,"Arakawa City, Japan",within an hour,1,1,t,2,5,"['email', 'phone', 'work_email']",t,t
47213138,静,10/22/2015,,within an hour,1,0.99,,4,6,"['email', 'phone']",t,t
54574459,Noboru,1/14/2016,"Shinjuku, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
54321702,Ting,1/12/2016,"Chuo City, Japan",within an hour,1,1,t,1,4,['phone'],t,t
21586310,Masaki & Haruko,9/21/2014,"Kita, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
46443714,Taku,10/13/2015,"Tokyo, Japan",within a day,0.63,0.95,f,2,10,"['email', 'phone']",t,t
46680220,Yumiko,10/16/2015,,within an hour,1,1,,2,2,"['email', 'phone']",t,t
7103955,Masaharu,6/25/2013,"Shinjuku, Japan",within a day,0.6,0.78,t,13,16,"['email', 'phone', 'work_email']",t,t
56566876,Lai,1/29/2016,"Nerima City, Japan",within an hour,1,0.95,t,11,12,"['email', 'phone']",t,t
56681984,Thao,1/30/2016,"Adachi, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
56681984,Thao,1/30/2016,"Adachi, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
46425542,Keita,10/12/2015,"Itabashi, Japan",within a few hours,1,0.58,f,1,6,"['email', 'phone']",t,t
18132812,Kazumi,7/15/2014,"Shinjuku City, Japan",within an hour,1,1,,69,98,"['email', 'phone']",t,t
29253527,Momo,3/13/2015,"Tokyo, Japan",within an hour,1,0.99,,28,49,"['email', 'phone']",t,t
53492536,V,1/5/2016,Hong Kong,within an hour,1,1,t,1,2,"['email', 'phone']",t,t
57343201,Canice,2/4/2016,"Tokyo, Japan",within an hour,1,0.97,t,1,1,"['email', 'phone']",t,t
52144395,Yasuko And Hiro,12/24/2015,"Katsushika City, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
37456117,Haru,7/4/2015,"Chuo City, Japan",within an hour,1,1,f,16,18,"['email', 'phone']",t,t
49146494,Shino,11/16/2015,"Tokyo, Japan",within an hour,1,1,f,5,13,"['email', 'phone', 'work_email']",t,t
49146494,Shino,11/16/2015,"Tokyo, Japan",within an hour,1,1,f,5,13,"['email', 'phone', 'work_email']",t,t
58806980,泉,2/15/2016,"Sumida, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
32989603,Anan,5/9/2015,"Katsushika City, Japan",within a few hours,1,0.94,f,2,2,"['email', 'phone']",t,t
59117489,Noriko,2/17/2016,,within a few hours,1,0.92,t,1,1,"['email', 'phone']",t,t
60423969,Haruko,2/25/2016,,within an hour,1,1,t,2,3,"['email', 'phone']",t,t
60002368,Ryo,2/23/2016,,within an hour,1,0.99,t,4,8,"['email', 'phone']",t,t
56131353,Kazutomi,1/25/2016,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
7740848,K Family,7/26/2013,"Katsushika City, Japan",within a few hours,1,0.98,t,7,16,"['email', 'phone']",t,t
58679845,輝,2/14/2016,"Chūō, Japan",within an hour,1,1,f,4,8,"['email', 'phone']",t,t
16188418,Ken,5/30/2014,"Minato, Japan",within an hour,1,0.99,f,10,28,"['email', 'phone']",t,t
60002368,Ryo,2/23/2016,,within an hour,1,0.99,t,4,8,"['email', 'phone']",t,t
61163769,Hiro,3/1/2016,"Tokyo, Japan",within an hour,1,1,f,3,4,"['email', 'phone']",t,t
54434007,Shohei,1/13/2016,,within an hour,1,0.97,t,5,7,"['email', 'phone']",t,t
62035844,Goodsite In Oshiage,3/7/2016,,within an hour,1,1,t,8,9,"['email', 'phone']",t,t
62230357,Tak,3/9/2016,"Minato City, Japan",within an hour,1,1,t,4,6,"['email', 'phone']",t,t
62053989,Yukari,3/8/2016,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
54419507,Hiro,1/12/2016,"Arakawa, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
62321627,Naoki,3/9/2016,"Taito, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
47350689,Sohei,10/24/2015,"Tokyo, Japan",within an hour,1,0.99,f,8,11,"['email', 'phone']",t,t
48076855,Jota,11/3/2015,"Hachioji, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
51966672,Yoshi,12/22/2015,"Tokyo, Japan",within a day,0.5,0.91,f,4,7,"['email', 'phone']",t,t
37012733,Mariko,6/29/2015,"Tokyo, Japan",within a few hours,1,0.91,t,3,3,"['email', 'phone']",t,t
1181399,Sally,9/19/2011,"Tokyo, Japan",within a few hours,1,0.68,f,1,2,"['email', 'phone', 'work_email']",t,t
43751877,Masami,9/9/2015,"Tokyo, Japan",within an hour,1,0.99,t,11,17,"['email', 'phone']",t,t
50705816,Qiong,12/7/2015,"Sumida, Japan",within an hour,1,1,f,11,21,"['email', 'phone']",t,t
43855091,Rumika,9/10/2015,"Shibuya City, Japan",within an hour,1,1,t,19,47,"['email', 'phone']",t,t
11686184,Yoko,1/27/2014,"Suginami, Japan",within an hour,1,0.99,t,2,3,"['email', 'phone']",t,t
50718640,Kentaro & Family,12/7/2015,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
27289403,Sora,2/5/2015,"Shinagawa, Japan",within an hour,1,1,f,6,7,"['email', 'phone']",t,t
64686470,Cassandra & Mikoto,3/27/2016,"Shinjuku, Japan",within an hour,1,1,t,3,5,"['email', 'phone', 'work_email']",t,t
37753161,Den,7/7/2015,"Suginami, Japan",within a day,1,1,t,1,3,"['email', 'phone']",t,t
49971425,Rui,11/27/2015,"Setagaya City, Japan",within a few hours,1,0.96,t,2,3,"['email', 'phone']",t,t
64889149,Chieko,3/29/2016,,within an hour,1,0.85,f,15,43,"['email', 'phone', 'work_email']",t,t
33879810,Itoe,5/21/2015,"Minato, Japan",within an hour,0.99,1,f,5,13,"['email', 'phone']",t,t
33879810,Itoe,5/21/2015,"Minato, Japan",within an hour,0.99,1,f,5,13,"['email', 'phone']",t,t
33879810,Itoe,5/21/2015,"Minato, Japan",within an hour,0.99,1,f,5,13,"['email', 'phone']",t,t
33879810,Itoe,5/21/2015,"Minato, Japan",within an hour,0.99,1,f,5,13,"['email', 'phone']",t,t
65316201,Sachie,4/1/2016,,within an hour,1,0.69,t,1,1,"['email', 'phone']",t,t
51472121,Haruka,12/16/2015,,within an hour,1,0.99,f,4,5,"['email', 'phone']",t,t
65716348,Sho,4/4/2016,"Tokyo, Japan",within an hour,1,1,f,5,9,"['email', 'phone']",t,t
55729426,Misono,1/22/2016,"Setagaya, Japan",within a few hours,1,1,t,1,1,"['email', 'phone']",t,t
16973429,Hirano San,6/18/2014,"Taito, Japan",within an hour,1,1,t,2,3,"['email', 'phone']",t,t
25370510,Mitsuko,12/29/2014,"Shibuya City, Japan",within an hour,1,0.99,t,6,6,"['email', 'phone']",t,f
66680305,邦明,4/11/2016,"Minamiboso, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
67293077,Amber,4/15/2016,"Tokyo, Japan",within an hour,1,1,f,11,11,"['email', 'phone']",t,t
57699141,Qiu,2/7/2016,"Narashino, Japan",within an hour,1,1,t,23,57,"['email', 'phone']",t,t
1174369,Naoki,8/10/2015,"Chiyoda, Japan",within an hour,1,1,,27,27,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
37456117,Haru,7/4/2015,"Chuo City, Japan",within an hour,1,1,f,16,18,"['email', 'phone']",t,t
60002368,Ryo,2/23/2016,,within an hour,1,0.99,t,4,8,"['email', 'phone']",t,t
68177676,Anzu,4/21/2016,"Minato City, Japan",within a few hours,1,0.91,f,1,2,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
34090833,Sabro,5/24/2015,"Toshima, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
65306500,カブシキカイシャ,4/1/2016,"Shibuya City, Japan",within a few hours,1,0.98,t,2,3,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
19152993,Sei,7/30/2014,"Tokyo, Japan",within an hour,1,0.98,f,9,9,"['email', 'phone']",t,t
68240800,Keiko,4/21/2016,"Shinjuku, Japan",within a few hours,1,0.98,t,1,1,"['email', 'phone']",t,t
69158380,Toshiko,4/27/2016,"Shibuya City, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
65322398,Katsuomi,4/1/2016,"Tokyo, Japan",within an hour,1,1,t,1,5,"['email', 'phone']",f,t
50718640,Kentaro & Family,12/7/2015,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
50705816,Qiong,12/7/2015,"Sumida, Japan",within an hour,1,1,f,11,21,"['email', 'phone']",t,t
56653460,Taku,1/29/2016,"Shinjuku, Japan",within a few hours,0.96,0.78,f,11,11,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
61917467,Shiho,3/7/2016,"Tokyo, Japan",within a few hours,1,0.96,t,1,4,"['email', 'phone']",t,t
69896140,Ben,5/2/2016,,within an hour,1,0.87,t,1,1,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
51779608,Taka & Tomo,12/20/2015,"Tokyo, Japan",within an hour,1,1,f,3,3,"['email', 'phone', 'work_email']",t,t
57078189,Hiromitsu(Hiro),2/2/2016,"Koganei, Japan",within a few hours,1,1,t,1,2,"['email', 'phone']",t,t
43855091,Rumika,9/10/2015,"Shibuya City, Japan",within an hour,1,1,t,19,47,"['email', 'phone']",t,t
69345233,Masumi,4/28/2016,"Tokyo, Japan",within an hour,1,1,t,1,1,"['email', 'phone']",t,t
71575594,Yoshimoto,5/11/2016,"Chuo, Japan",within an hour,0.99,1,,10,11,"['email', 'phone']",t,t
10705201,Daisuke,12/19/2013,,within an hour,1,1,t,3,5,"['email', 'phone', 'work_email']",t,t
21210751,Ken,9/11/2014,"Tokyo, Japan",within an hour,1,1,t,11,11,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
67661297,Masahiro,4/17/2016,"Koto, Japan",within an hour,1,1,f,24,26,"['email', 'phone']",t,t
54600515,Airin,1/14/2016,,within an hour,1,1,t,3,3,"['email', 'phone']",t,t
57699141,Qiu,2/7/2016,"Narashino, Japan",within an hour,1,1,t,23,57,"['email', 'phone']",t,t
46900709,Grapehouse Koenji,10/19/2015,"Tokyo, Japan",within an hour,1,1,t,4,6,"['email', 'phone', 'work_email']",t,t
75565461,"Seiji ,Yoko",6/3/2016,"Tokyo, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
42808108,Mie,8/29/2015,,within an hour,1,1,t,7,7,['phone'],t,t
76087524,由美子,6/6/2016,"Katsushika City, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
76275071,Yasu,6/7/2016,"Shinjuku-ku, Japan",within an hour,1,0.99,f,2,2,"['phone', 'work_email']",t,f
61184736,Motohiro,3/2/2016,"Meguro, Japan",within an hour,1,0.99,t,3,6,"['email', 'phone', 'work_email']",t,t
57699141,Qiu,2/7/2016,"Narashino, Japan",within an hour,1,1,t,23,57,"['email', 'phone']",t,t
37983776,Allen&,7/9/2015,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
37983776,Allen&,7/9/2015,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
41516927,Yoshihito,8/15/2015,"Minato, Japan",within an hour,0.96,1,t,15,19,"['email', 'phone']",t,t
77438017,Tomoko,6/13/2016,"Shibuya City, Japan",within a few hours,1,0.98,f,1,1,"['email', 'phone', 'work_email']",t,t
61163769,Hiro,3/1/2016,"Tokyo, Japan",within an hour,1,1,f,3,4,"['email', 'phone']",t,t
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
77825696,秦,6/15/2016,"Tokyo, Japan",within an hour,1,0.98,t,1,3,"['email', 'phone']",t,t
77622468,Rie,6/14/2016,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
50718640,Kentaro & Family,12/7/2015,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
61163769,Hiro,3/1/2016,"Tokyo, Japan",within an hour,1,1,f,3,4,"['email', 'phone']",t,t
78608957,Maki,6/19/2016,"Tokyo, Japan",within a few hours,1,0.96,t,1,1,"['email', 'phone']",t,t
79564261,Takashi,6/23/2016,"Koto City, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
41516927,Yoshihito,8/15/2015,"Minato, Japan",within an hour,0.96,1,t,15,19,"['email', 'phone']",t,t
74130721,末光,5/26/2016,"Nishitokyo, Japan",within a few hours,1,0.76,t,3,3,"['email', 'phone']",t,t
79805768,聖美,6/25/2016,"Chiyoda City, Japan",within an hour,1,0.86,t,7,8,"['email', 'phone']",t,t
22193183,Kyoko,10/6/2014,"Tokyo, Japan",within an hour,1,1,t,4,24,"['email', 'phone']",t,t
16795060,Rena,6/15/2014,Japan,within a few hours,0.94,0.99,f,3,6,"['email', 'phone']",t,t
30594609,Angeline,4/4/2015,"Toronto, Canada",within an hour,1,0.9,t,2,4,"['email', 'phone']",t,t
51117483,Nana,12/12/2015,"Toshima, Japan",within a few hours,1,0.97,t,13,13,"['email', 'phone']",t,t
41516927,Yoshihito,8/15/2015,"Minato, Japan",within an hour,0.96,1,t,15,19,"['email', 'phone']",t,t
52160702,Tomoe,12/24/2015,"Shinagawa, Japan",within an hour,1,0.75,t,1,2,"['email', 'phone']",t,t
68328352,Midori,4/22/2016,"Tokyo, Japan",within an hour,1,1,t,22,27,"['email', 'phone']",t,f
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
83681219,Yuka,7/14/2016,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
18041280,Nori,7/13/2014,"Minato, Japan",within an hour,1,0.99,f,3,10,"['email', 'phone']",t,t
13088224,Rickie,3/13/2014,"Shibuya City, Japan",within an hour,1,1,f,9,9,"['email', 'phone']",t,t
84318682,葉子,7/17/2016,"Shinjuku City, Japan",within an hour,1,0.98,,6,10,"['email', 'phone', 'work_email']",t,t
21004633,Yoshi,9/6/2014,"Taito City, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
84807307,Kazushi,7/19/2016,"Itabashi, Japan",within an hour,1,0.47,t,2,2,"['email', 'phone']",t,t
48803190,Machiko,11/11/2015,"Shinjuku, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
66982265,May & Tom,4/12/2016,,within an hour,1,1,t,1,2,"['email', 'phone']",t,t
85986633,Naoki & Kouki,7/25/2016,"Tokyo, Japan",within an hour,0.9,0.98,f,7,11,"['email', 'phone']",t,t
41516927,Yoshihito,8/15/2015,"Minato, Japan",within an hour,0.96,1,t,15,19,"['email', 'phone']",t,t
86178745,Vivian,7/26/2016,"Minato, Japan",within an hour,1,0.96,f,1,2,"['email', 'phone']",t,t
86175034,俊行 Toshiyuki,7/26/2016,"Ota City, Japan",within a few hours,1,0.71,t,4,8,"['email', 'phone']",t,t
86666280,Yuko,7/29/2016,"Tokyo, Japan",within a few hours,1,0.98,t,3,8,"['email', 'phone']",t,t
86666280,Yuko,7/29/2016,"Tokyo, Japan",within a few hours,1,0.98,t,3,8,"['email', 'phone']",t,t
41013044,Aileen,8/10/2015,Japan,within an hour,1,1,t,27,31,"['email', 'phone']",t,t
63345781,Yu,3/17/2016,"Tokyo, Japan",within an hour,1,1,,74,141,"['email', 'phone']",t,t
12753688,Reina,3/3/2014,,within an hour,1,1,t,7,9,"['email', 'phone']",t,t
34735989,茂,6/1/2015,"Bunkyo City, Japan",within an hour,1,0.98,t,15,17,"['email', 'phone', 'work_email']",t,t
12753688,Reina,3/3/2014,,within an hour,1,1,t,7,9,"['email', 'phone']",t,t
12753688,Reina,3/3/2014,,within an hour,1,1,t,7,9,"['email', 'phone']",t,t
77440587,Ryo,6/13/2016,"Tokyo, Japan",within an hour,1,0.99,f,2,2,"['email', 'phone']",t,t
89759853,Kuninaka,8/13/2016,"Ōta, Japan",within an hour,1,1,f,3,3,"['email', 'phone']",t,t
39671760,Serina,7/27/2015,"Tokyo, Japan",within an hour,1,0.88,t,3,5,"['email', 'phone']",t,t
90024808,Eiko,8/15/2016,"Tokyo, Japan",within an hour,1,0.99,t,2,4,"['email', 'phone']",t,t
12753688,Reina,3/3/2014,,within an hour,1,1,t,7,9,"['email', 'phone']",t,t
67293077,Amber,4/15/2016,"Tokyo, Japan",within an hour,1,1,f,11,11,"['email', 'phone']",t,t
90024808,Eiko,8/15/2016,"Tokyo, Japan",within an hour,1,0.99,t,2,4,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
77440587,Ryo,6/13/2016,"Tokyo, Japan",within an hour,1,0.99,f,2,2,"['email', 'phone']",t,t
60140616,Liang,2/23/2016,"Minato City, Japan",within an hour,1,0.99,t,3,5,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
18776800,近藤,7/24/2014,"Tokyo, Japan",within a few hours,1,0.93,t,20,21,"['email', 'phone']",t,t
84807307,Kazushi,7/19/2016,"Itabashi, Japan",within an hour,1,0.47,t,2,2,"['email', 'phone']",t,t
6378336,Haru,5/14/2013,"Shinagawa, Japan",within an hour,0.9,1,f,5,27,"['email', 'phone']",t,t
57699141,Qiu,2/7/2016,"Narashino, Japan",within an hour,1,1,t,23,57,"['email', 'phone']",t,t
92410243,Kenichi,8/29/2016,"Bunkyo, Japan",within an hour,1,1,t,5,6,"['email', 'phone']",t,t
92410243,Kenichi,8/29/2016,"Bunkyo, Japan",within an hour,1,1,t,5,6,"['email', 'phone']",t,t
24026566,Kazu,11/22/2014,"Nakano City, Japan",within an hour,1,1,f,1,5,"['email', 'phone']",t,t
58519385,Aoi,2/12/2016,"Musashino, Japan",within a day,1,0.98,t,1,1,"['email', 'phone']",t,t
88025652,Angela,8/4/2016,"Tokyo, Japan",within an hour,1,1,t,14,14,"['email', 'phone']",t,t
41516927,Yoshihito,8/15/2015,"Minato, Japan",within an hour,0.96,1,t,15,19,"['email', 'phone']",t,t
60140616,Liang,2/23/2016,"Minato City, Japan",within an hour,1,0.99,t,3,5,"['email', 'phone']",t,t
56566876,Lai,1/29/2016,"Nerima City, Japan",within an hour,1,0.95,t,11,12,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
24354062,Fumi,12/1/2014,"Setagaya, Japan",within a few hours,1,0.77,t,1,2,"['email', 'phone', 'work_email']",t,t
1174369,Naoki,8/10/2015,"Chiyoda, Japan",within an hour,1,1,,27,27,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
93216991,Tokyo Candlehouse,9/2/2016,"Shinjuku, Japan",within an hour,1,0.99,t,7,9,"['email', 'phone']",t,t
90866302,Shinichi,8/19/2016,"Shinagawa, Japan",within an hour,1,0.96,f,1,1,"['email', 'phone']",t,t
85189329,Young In,7/21/2016,"Tokyo, Japan",within an hour,1,0.99,f,16,28,['phone'],t,t
45557046,Shukichi,10/1/2015,"Fussa, Japan",within a few hours,1,0.75,t,1,4,"['email', 'phone']",t,t
48803190,Machiko,11/11/2015,"Shinjuku, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
43554294,Happy,9/7/2015,"Shibuya City, Japan",within an hour,1,0.95,f,3,9,"['email', 'phone']",t,t
46122442,Yamato,10/9/2015,,within a few hours,1,0.97,f,4,6,"['email', 'phone']",t,t
518309718,Eric,6/5/2023,"Tokyo, Japan",within an hour,1,1,t,102,117,['phone'],t,t
57699141,Qiu,2/7/2016,"Narashino, Japan",within an hour,1,1,t,23,57,"['email', 'phone']",t,t
